user_id,book_id,hybrid_score,svd_score,knn_score,cb_score,rank
U0014,BOK_056,0.3897411329285432,0.3897411329285432,0.0,0.0,2
U0014,BOK_110,0.35856040338507794,0.35856040338507794,0.0,0.0,3
U0014,B0042,0.3,0.0,0.3,0.0,4
U0014,BOK_178,0.2,0.0,0.0,0.2,5
U0014,B0237,0.18609488895519843,0.0,0.18609488895519843,0.0,6
U0014,BOK_094,0.1771522785159458,0.1771522785159458,0.0,0.0,7
U0014,BOK_117,0.1546054525821065,0.1546054525821065,0.0,0.0,8
U0014,B0187,0.15446949997868623,0.0,0.15446949997868623,0.0,9
U0014,B0092,0.11187177629054948,0.0,0.11187177629054948,0.0,10
U0015,BOK_056,0.5,0.5,0.0,0.0,1
U0015,BOK_110,0.4143157035339498,0.4143157035339498,0.0,0.0,2
U0015,BOK_117,0.3390799690622531,0.3390799690622531,0.0,0.0,3
U0015,BOK_094,0.33488050691077953,0.33488050691077953,0.0,0.0,4
U0015,BOK_295,0.318515824620225,0.318515824620225,0.0,0.0,5
U0015,B0038,0.3,0.0,0.3,0.0,6
U0015,B0031,0.29252202677957195,0.0,0.24067017492772008,0.05185185185185185,7
U0015,B0099,0.2,0.0,0.0,0.2,8
U0015,BOK_294,0.17741153297718396,0.17741153297718396,0.0,0.0,9
U0015,B0032,0.1643754347770821,0.0,0.14215321255485988,0.022222222222222227,10
U0016,BOK_295,0.5,0.5,0.0,0.0,1
U0016,BOK_094,0.47965456253793487,0.47965456253793487,0.0,0.0,2
U0016,BOK_167,0.40142812070827383,0.40142812070827383,0.0,0.0,3
U0016,B0006,0.3,0.0,0.3,0.0,4
U0016,BOK_117,0.29083390494159,0.29083390494159,0.0,0.0,5
U0016,BOK_294,0.2573089671267903,0.2573089671267903,0.0,0.0,6
U0016,BOK_056,0.24148115148445803,0.24148115148445803,0.0,0.0,7
U0016,B0097,0.2,0.0,0.0,0.2,8
U0016,B0194,0.17085745053170007,0.0,0.17085745053170007,0.0,9
U0016,BOK_238,0.15791338711037492,0.15791338711037492,0.0,0.0,10
U0017,BOK_056,0.5,0.5,0.0,0.0,1
U0017,BOK_117,0.46902840850277283,0.46902840850277283,0.0,0.0,2
U0017,BOK_238,0.42837822200720865,0.42837822200720865,0.0,0.0,3
U0017,BOK_094,0.4050079576419125,0.4050079576419125,0.0,0.0,4
U0017,B0141,0.3,0.0,0.3,0.0,5
U0017,B0064,0.24992409109069114,0.0,0.24992409109069114,0.0,6
U0017,B0254,0.24992409109069114,0.0,0.24992409109069114,0.0,7
U0017,B0081,0.2,0.0,0.0,0.2,8
U0017,BOK_237,0.18500440662352335,0.18500440662352335,0.0,0.0,9
U0017,BOK_110,0.13536902641889242,0.13536902641889242,0.0,0.0,10
U0018,BOK_056,0.5,0.5,0.0,0.0,1
U0018,BOK_238,0.4035451412871852,0.4035451412871852,0.0,0.0,2
U0018,BOK_295,0.3839845807249341,0.3839845807249341,0.0,0.0,3
U0018,BOK_110,0.305842571007328,0.305842571007328,0.0,0.0,4
U0018,B0210,0.3,0.0,0.3,0.0,5
U0018,BOK_117,0.2647555388772276,0.2647555388772276,0.0,0.0,6
U0018,B0071,0.23722462562396004,0.0,0.23722462562396004,0.0,7
U0018,BOK_193,0.22358192189185927,0.22358192189185927,0.0,0.0,8
U0018,B0060,0.2,0.0,0.0,0.2,9
U0018,BOK_009,0.19418420509572495,0.19418420509572495,0.0,0.0,10
U0019,BOK_294,0.5,0.5,0.0,0.0,1
U0019,BOK_056,0.33636189001467653,0.33636189001467653,0.0,0.0,2
U0019,BOK_094,0.327884845821559,0.327884845821559,0.0,0.0,3
U0019,BOK_117,0.3164440464873689,0.3164440464873689,0.0,0.0,4
U0019,B0006,0.3,0.0,0.3,0.0,5
U0019,B0097,0.2,0.0,0.0,0.2,6
U0019,B0194,0.17085745053170007,0.0,0.17085745053170007,0.0,7
U0019,BOK_295,0.13416899474110638,0.13416899474110638,0.0,0.0,8
U0019,B0058,0.13114147260734957,0.0,0.13114147260734957,0.0,9
U0019,B0087,0.13114147260734957,0.0,0.13114147260734957,0.0,10
U0020,BOK_056,0.510916954911927,0.49173887272014616,0.0,0.019178082191780826,1
U0020,BOK_110,0.5,0.5,0.0,0.0,2
U0020,B0210,0.3,0.0,0.3,0.0,3
U0020,BOK_295,0.2945150281604367,0.2923841301391277,0.0,0.0021308980213089784,4
U0020,BOK_117,0.2848316142991503,0.2848316142991503,0.0,0.0,5
U0020,BOK_238,0.24101717960291352,0.24101717960291352,0.0,0.0,6
U0020,B0243,0.2,0.0,0.0,0.2,7
U0020,BOK_294,0.19709659470152993,0.19709659470152993,0.0,0.0,8
U0020,B0093,0.19657534246575345,0.0,0.0,0.19657534246575345,9
U0020,B0118,0.17260273972602744,0.0,0.0,0.17260273972602744,10
U0021,BOK_094,0.5,0.5,0.0,0.0,1
U0021,BOK_117,0.32001490513736347,0.32001490513736347,0.0,0.0,2
U0021,B0252,0.3,0.0,0.3,0.0,3
U0021,BOK_238,0.2910047492587555,0.2910047492587555,0.0,0.0,4
U0021,BOK_110,0.2620549358876954,0.2620549358876954,0.0,0.0,5
U0021,B0286,0.2460664652567976,0.0,0.2460664652567976,0.0,6
U0021,BOK_009,0.22920673266431238,0.22920673266431238,0.0,0.0,7
U0021,B0284,0.2,0.0,0.0,0.2,8
U0021,BOK_017,0.19348946557280672,0.19348946557280672,0.0,0.0,9
U0021,B0298,0.18668277945619338,0.0,0.18668277945619338,0.0,10
U0022,BOK_056,0.5,0.5,0.0,0.0,1
U0022,BOK_117,0.3456995946349469,0.3456995946349469,0.0,0.0,2
U0022,B0186,0.3,0.0,0.3,0.0,3
U0022,B0288,0.2969659442724458,0.0,0.09696594427244581,0.2,4
U0022,BOK_110,0.26172950861404043,0.26172950861404043,0.0,0.0,5
U0022,BOK_294,0.23946340384893933,0.23946340384893933,0.0,0.0,6
U0022,BOK_094,0.16204794460471117,0.16204794460471117,0.0,0.0,7
U0022,B0139,0.1210926971407758,0.0,0.1210926971407758,0.0,8
U0022,B0004,0.11763491774418747,0.0,0.08430158441085413,0.03333333333333333,9
U0022,B0089,0.11584572735182827,0.0,0.026956838462939368,0.0888888888888889,10
U0023,BOK_056,0.5,0.5,0.0,0.0,1
U0023,BOK_295,0.45112043245231315,0.45112043245231315,0.0,0.0,2
U0023,BOK_294,0.32975109651534307,0.32975109651534307,0.0,0.0,3
U0023,B0213,0.3,0.0,0.3,0.0,4
U0023,BOK_238,0.25273770157086234,0.25273770157086234,0.0,0.0,5
U0023,BOK_110,0.244050329203579,0.244050329203579,0.0,0.0,6
U0023,B0053,0.2347011216811018,0.0,0.2347011216811018,0.0,7
U0023,B0156,0.2,0.0,0.0,0.2,8
U0023,B0118,0.19777083629135309,0.0,0.19777083629135309,0.0,9
U0023,B0120,0.19777083629135309,0.0,0.19777083629135309,0.0,10
U0024,BOK_295,0.5,0.5,0.0,0.0,1
U0024,BOK_056,0.3690976019956022,0.3690976019956022,0.0,0.0,2
U0024,B0186,0.3,0.0,0.3,0.0,3
U0024,B0288,0.22610035898236303,0.0,0.22610035898236303,0.0,4
U0024,B0104,0.2,0.0,0.0,0.2,5
U0024,BOK_110,0.19521222114161485,0.19521222114161485,0.0,0.0,6
U0024,BOK_294,0.19462362784849693,0.19462362784849693,0.0,0.0,7
U0024,B0080,0.1572108631184642,0.0,0.1572108631184642,0.0,8
U0024,B0273,0.1572108631184642,0.0,0.1572108631184642,0.0,9
U0024,BOK_035,0.1570777790324719,0.1570777790324719,0.0,0.0,10
U0025,BOK_295,0.5,0.5,0.0,0.0,1
U0025,BOK_117,0.444132510508842,0.444132510508842,0.0,0.0,2
U0025,BOK_110,0.3129408335099594,0.3129408335099594,0.0,0.0,3
U0025,B0253,0.3,0.0,0.3,0.0,4
U0025,B0030,0.22505179558011046,0.0,0.22505179558011046,0.0,5
U0025,B0064,0.20074240331491708,0.0,0.20074240331491708,0.0,6
U0025,B0254,0.20074240331491708,0.0,0.20074240331491708,0.0,7
U0025,B0020,0.2,0.0,0.0,0.2,8
U0025,B0057,0.18617058011049725,0.0,0.18617058011049725,0.0,9
U0025,BOK_056,0.17075182199302255,0.17075182199302255,0.0,0.0,10
U0026,BOK_056,0.5,0.5,0.0,0.0,1
U0026,B0147,0.3,0.0,0.3,0.0,2
U0026,BOK_110,0.25460634730131937,0.25460634730131937,0.0,0.0,3
U0026,BOK_193,0.20337641496779435,0.20337641496779435,0.0,0.0,4
U0026,B0067,0.2,0.0,0.0,0.2,5
U0026,B0169,0.1889875231538112,0.0,0.1889875231538112,0.0,6
U0026,BOK_117,0.12433257396468823,0.12433257396468823,0.0,0.0,7
U0026,BOK_238,0.10410121125161917,0.10410121125161917,0.0,0.0,8
U0026,BOK_295,0.10052174715292424,0.10052174715292424,0.0,0.0,9
U0026,BOK_186,0.0888888888888889,0.0,0.0,0.0888888888888889,10
U0027,BOK_117,0.5,0.5,0.0,0.0,1
U0027,BOK_094,0.4579265873585372,0.4579265873585372,0.0,0.0,2
U0027,BOK_056,0.44479972020074826,0.44479972020074826,0.0,0.0,3
U0027,BOK_167,0.3351783079038846,0.3351783079038846,0.0,0.0,4
U0027,B0186,0.3,0.0,0.3,0.0,5
U0027,BOK_295,0.28285654516608966,0.28285654516608966,0.0,0.0,6
U0027,B0145,0.26266886738848005,0.0,0.2601997315860109,0.0024691358024691336,7
U0027,B0089,0.21835083287281912,0.0,0.21835083287281912,0.0,8
U0027,B0161,0.2154022262572037,0.0,0.2154022262572037,0.0,9
U0027,B0077,0.21180232099155283,0.0,0.21180232099155283,0.0,10
U0028,BOK_295,0.638736996783759,0.43873699678375894,0.0,0.2,1
U0028,BOK_234,0.5,0.5,0.0,0.0,2
U0028,BOK_117,0.36189429742174617,0.36189429742174617,0.0,0.0,3
U0028,B0292,0.3,0.0,0.3,0.0,4
U0028,B0027,0.2967499052055685,0.0,0.2967499052055685,0.0,5
U0028,B0094,0.2967499052055685,0.0,0.2967499052055685,0.0,6
U0028,BOK_094,0.2958244492758312,0.2958244492758312,0.0,0.0,7
U0028,BOK_056,0.2936911624514169,0.2936911624514169,0.0,0.0,8
U0028,B0079,0.2903634689345106,0.0,0.2903634689345106,0.0,9
U0028,B0266,0.2903634689345106,0.0,0.2903634689345106,0.0,10
U0029,BOK_295,0.5,0.5,0.0,0.0,1
U0029,BOK_110,0.38638823067627515,0.38638823067627515,0.0,0.0,2
U0029,B0276,0.37105263157894736,0.0,0.3,0.07105263157894738,3
U0029,BOK_094,0.3305236568485108,0.3305236568485108,0.0,0.0,4
U0029,B0123,0.3082305940976846,0.0,0.10823059409768458,0.2,5
U0029,BOK_238,0.27205204414260087,0.27205204414260087,0.0,0.0,6
U0029,B0247,0.2,0.0,0.0,0.2,7
U0029,B0139,0.16034480289817715,0.0,0.12701146956484383,0.03333333333333333,8
U0029,B0136,0.14934829448723835,0.0,0.05461145238197517,0.09473684210526317,9
U0029,B0111,0.14814165014322825,0.0,0.0007732290905966757,0.14736842105263157,10
U0030,BOK_295,0.5,0.5,0.0,0.0,1
U0030,BOK_056,0.3793343206164296,0.3793343206164296,0.0,0.0,2
U0030,B0085,0.3,0.0,0.3,0.0,3
U0030,BOK_238,0.2580737626514094,0.2580737626514094,0.0,0.0,4
U0030,BOK_167,0.21670264906706035,0.21670264906706035,0.0,0.0,5
U0030,BOK_294,0.21220596462890814,0.21220596462890814,0.0,0.0,6
U0030,B0010,0.2,0.0,0.0,0.2,7
U0030,B0017,0.17234129137276183,0.0,0.17234129137276183,0.0,8
U0030,B0143,0.17234129137276183,0.0,0.17234129137276183,0.0,9
U0030,BOK_117,0.1661662399699769,0.1661662399699769,0.0,0.0,10
U0031,BOK_056,0.5,0.5,0.0,0.0,1
U0031,BOK_141,0.3084584819334847,0.3084584819334847,0.0,0.0,2
U0031,B0213,0.3,0.0,0.3,0.0,3
U0031,B0053,0.2347011216811018,0.0,0.2347011216811018,0.0,4
U0031,BOK_094,0.23095002064921505,0.23095002064921505,0.0,0.0,5
U0031,B0156,0.2,0.0,0.0,0.2,6
U0031,B0118,0.19777083629135309,0.0,0.19777083629135309,0.0,7
U0031,B0120,0.19777083629135309,0.0,0.19777083629135309,0.0,8
U0031,BOK_101,0.17379386901344762,0.17379386901344762,0.0,0.0,9
U0031,BOK_117,0.15668707198610263,0.15668707198610263,0.0,0.0,10
U0032,BOK_056,0.5,0.5,0.0,0.0,1
U0032,BOK_110,0.3963570444817015,0.3963570444817015,0.0,0.0,2
U0032,BOK_295,0.302648704108751,0.302648704108751,0.0,0.0,3
U0032,B0193,0.3,0.0,0.3,0.0,4
U0032,BOK_117,0.2515218087836183,0.2515218087836183,0.0,0.0,5
U0032,BOK_094,0.24999578494990837,0.24999578494990837,0.0,0.0,6
U0032,B0118,0.2,0.0,0.0,0.2,7
U0032,B0226,0.2,0.0,0.0,0.2,8
U0032,BOK_163,0.2,0.0,0.0,0.2,9
U0032,B0210,0.15369075369075366,0.0,0.15369075369075366,0.0,10
U0033,BOK_117,0.5,0.5,0.0,0.0,1
U0033,BOK_273,0.3168631065439504,0.3168631065439504,0.0,0.0,2
U0033,B0191,0.30952380952380953,0.0,0.3,0.009523809523809521,3
U0033,BOK_295,0.2906711084402547,0.2906711084402547,0.0,0.0,4
U0033,B0022,0.2840741204457242,0.0,0.2840741204457242,0.0,5
U0033,BOK_056,0.24476875588652783,0.24476875588652783,0.0,0.0,6
U0033,B0147,0.22499060974082885,0.0,0.22499060974082885,0.0,7
U0033,B0062,0.2,0.0,0.0,0.2,8
U0033,BOK_294,0.18812169236220272,0.18812169236220272,0.0,0.0,9
U0033,BOK_110,0.17093467003485502,0.17093467003485502,0.0,0.0,10
U0034,BOK_295,0.5,0.5,0.0,0.0,1
U0034,BOK_056,0.4523722190240791,0.4523722190240791,0.0,0.0,2
U0034,B0188,0.3,0.0,0.3,0.0,3
U0034,BOK_117,0.29307988135208585,0.29307988135208585,0.0,0.0,4
U0034,BOK_133,0.2479107299915876,0.23838692046777807,0.0,0.009523809523809521,5
U0034,B0161,0.22455863196696324,0.0,0.13566974307807433,0.0888888888888889,6
U0034,BOK_294,0.22122664265692973,0.22122664265692973,0.0,0.0,7
U0034,BOK_094,0.21883746632908652,0.21883746632908652,0.0,0.0,8
U0034,BOK_237,0.2093821759055486,0.2093821759055486,0.0,0.0,9
U0034,B0021,0.2,0.0,0.0,0.2,10
U0035,BOK_117,0.5,0.5,0.0,0.0,1
U0035,BOK_094,0.48852088313118486,0.48852088313118486,0.0,0.0,2
U0035,BOK_110,0.4843956713766755,0.4843956713766755,0.0,0.0,3
U0035,BOK_056,0.43580847527424615,0.43580847527424615,0.0,0.0,4
U0035,B0004,0.3148148148148148,0.0,0.3,0.014814814814814812,5
U0035,BOK_294,0.24519119559735278,0.24519119559735278,0.0,0.0,6
U0035,B0109,0.2,0.0,0.0,0.2,7
U0035,BOK_006,0.2,0.0,0.0,0.2,8
U0035,BOK_295,0.19104895128503996,0.19104895128503996,0.0,0.0,9
U0035,B0160,0.10300514195394248,0.0,0.10300514195394248,0.0,10
U0036,BOK_295,0.5,0.5,0.0,0.0,1
U0036,BOK_056,0.4344317369897932,0.4344317369897932,0.0,0.0,2
U0036,B0104,0.3,0.0,0.3,0.0,3
U0036,BOK_237,0.2538406601734567,0.2538406601734567,0.0,0.0,4
U0036,BOK_094,0.23934828789721943,0.23934828789721943,0.0,0.0,5
U0036,BOK_110,0.20313554778922235,0.20313554778922235,0.0,0.0,6
U0036,BOK_006,0.2,0.0,0.0,0.2,7
U0036,BOK_117,0.16327686873363267,0.16327686873363267,0.0,0.0,8
U0036,B0186,0.1566086379415969,0.0,0.1566086379415969,0.0,9
U0036,BOK_133,0.1229671973930311,0.1229671973930311,0.0,0.0,10
U0037,BOK_056,0.5,0.5,0.0,0.0,1
U0037,BOK_110,0.32550867152900265,0.32550867152900265,0.0,0.0,2
U0037,B0042,0.3148148148148148,0.0,0.3,0.014814814814814812,3
U0037,B0130,0.3055555555555555,0.0,0.3,0.005555555555555554,4
U0037,B0088,0.270995923121724,0.0,0.270995923121724,0.0,5
U0037,BOK_294,0.25290143627478684,0.25290143627478684,0.0,0.0,6
U0037,B0202,0.2,0.0,0.0,0.2,7
U0037,BOK_141,0.19994999593014107,0.19994999593014107,0.0,0.0,8
U0037,B0223,0.11391962725684335,0.0,0.11391962725684335,0.0,9
U0037,B0268,0.11391962725684335,0.0,0.11391962725684335,0.0,10
U0038,BOK_094,0.5,0.5,0.0,0.0,1
U0038,BOK_167,0.46323189197182457,0.46323189197182457,0.0,0.0,2
U0038,BOK_295,0.37603371651446543,0.37603371651446543,0.0,0.0,3
U0038,BOK_110,0.3050321280749249,0.3050321280749249,0.0,0.0,4
U0038,B0130,0.3024193548387097,0.0,0.3,0.0024193548387096767,5
U0038,B0252,0.21696422918397704,0.0,0.12986745499042865,0.08709677419354839,6
U0038,B0117,0.2,0.0,0.0,0.2,7
U0038,BOK_056,0.1901864261043864,0.1901864261043864,0.0,0.0,8
U0038,BOK_238,0.14347970689852216,0.14347970689852216,0.0,0.0,9
U0038,BOK_009,0.1202216530213814,0.1202216530213814,0.0,0.0,10
U0039,BOK_295,0.5,0.5,0.0,0.0,1
U0039,BOK_094,0.4168927807000196,0.4168927807000196,0.0,0.0,2
U0039,BOK_234,0.40919275795136417,0.40919275795136417,0.0,0.0,3
U0039,B0030,0.3,0.0,0.3,0.0,4
U0039,BOK_035,0.2832788819437277,0.2832788819437277,0.0,0.0,5
U0039,BOK_056,0.2786962422128831,0.2786962422128831,0.0,0.0,6
U0039,BOK_117,0.22043418674302734,0.22043418674302734,0.0,0.0,7
U0039,BOK_110,0.21308947651768825,0.21308947651768825,0.0,0.0,8
U0039,B0093,0.2,0.0,0.0,0.2,9
U0039,BOK_294,0.16413923671000583,0.16413923671000583,0.0,0.0,10
U0040,BOK_056,0.5,0.5,0.0,0.0,1
U0040,BOK_295,0.39109198184932165,0.39109198184932165,0.0,0.0,2
U0040,BOK_094,0.38591040735335835,0.38591040735335835,0.0,0.0,3
U0040,B0236,0.3349092896174863,0.0,0.21824262295081964,0.11666666666666665,4
U0040,B0286,0.3,0.0,0.3,0.0,5
U0040,B0225,0.2,0.0,0.0,0.2,6
U0040,BOK_035,0.19467978794556856,0.19467978794556856,0.0,0.0,7
U0040,BOK_110,0.18418317031134385,0.18418317031134385,0.0,0.0,8
U0040,BOK_117,0.1226894527194165,0.1226894527194165,0.0,0.0,9
U0040,B0294,0.11501639344262296,0.0,0.11501639344262296,0.0,10
U0041,BOK_295,0.5,0.5,0.0,0.0,1
U0041,BOK_056,0.48599698307321654,0.48599698307321654,0.0,0.0,2
